eps_wdp
2.857037281777728
3.641472727829093
3.1073684643724
2.7611673066594022
2.220325751094419
3.3413691342888647
3.3440382847609165
3.39730536540817
2.447464422687133
2.355927075343688
3.9895395443015422
2.8527637857121615
2.6834300843903742
2.195833322895196
2.597275566630169
3.237157822129159
3.2534541062901807
3.540012952352552
2.7540596017648458
2.8475438625137452
3.26699962291133
3.3029408243391094
3.444125535091828
2.702324723732672
3.2195602413517044
3.436627335034931
2.780673610270026
2.0413374600709178
2.470208411166482
3.9944156134776616
3.7471137688123384
3.782716499814256
3.786041709327915
2.811383267786428
2.235270764790242
3.6943686587044984
3.898675495026558
3.161499527253897
3.337555076690641
2.529640750379467
2.864837750584389
2.753390361548553
2.3995272861614976
2.853454079893638
2.8380501584685462
4.208345075482617
3.505048349509259
4.258497216119085
2.6208146859259425
3.2101566592489297
4.288007895014006
3.832155879057998
2.5400754477422787
2.59836027864852
2.6863970333437917
2.2124008204088774
2.7038435341108933
2.7791202348589827
3.4620892059476223
3.1504411068821727
3.659770642050563
3.737844021879277
3.3896993546091068
2.6527892343545005
2.465786159814788
4.314578260359196
3.1924540651399864
2.0313287666315465
2.68473967661414
3.9314979395817993
2.260309748979104
1.8894019376775033
4.258347933784892
3.4152739760645976
3.5179850556598224
3.445166699204587
2.2192841597022834
3.3369415959559303
2.7924961406485775
3.2619135085267894
3.664352580355335
2.522324394790447
3.0881977371305878
2.7503469254284822
3.7456539219127998
2.621303768114289
2.7830978946836455
3.030728873958797
3.082143408696481
3.0605143220978466
